item_id,order_id,product_id,quantity,unit_price,line_total
4894,ORD02303,PROD0172,4,95695.43,382781.72
4895,ORD02304,PROD0227,1,9871.34,9871.34
4896,ORD02305,PROD0019,3,339524.65,1018573.95
4897,ORD02305,PROD0067,2,11627.77,23255.54
4898,ORD02305,PROD0130,4,1182.88,4731.52
4899,ORD02305,PROD0013,4,337113.25,1348453.00
4900,ORD02306,PROD0269,2,2989.48,5978.96
4901,ORD02306,PROD0204,5,5933.15,29665.75
4902,ORD02306,PROD0162,3,2672.21,8016.63
4903,ORD02307,PROD0017,4,257730.40,1030921.60
4904,ORD02308,PROD0207,5,11561.20,57806.00
4905,ORD02309,PROD0269,1,2989.48,2989.48
4906,ORD02310,PROD0141,1,11608.58,11608.58
4907,ORD02311,PROD0161,2,25829.99,51659.98
4908,ORD02311,PROD0053,4,43609.38,174437.52
4909,ORD02311,PROD0024,3,321716.92,965150.76
4910,ORD02312,PROD0150,4,12003.33,48013.32
4911,ORD02313,PROD0070,4,25905.43,103621.72
4912,ORD02314,PROD0028,1,316366.34,316366.34
4913,ORD02314,PROD0146,1,9207.08,9207.08
4914,ORD02315,PROD0168,4,100026.32,400105.28
4915,ORD02315,PROD0059,3,35594.97,106784.91
4916,ORD02316,PROD0101,2,114695.41,229390.82
4917,ORD02317,PROD0191,5,44052.51,220262.55
4918,ORD02317,PROD0139,2,14201.82,28403.64
4919,ORD02317,PROD0243,3,10094.25,30282.75
4920,ORD02317,PROD0271,1,1989.71,1989.71
4921,ORD02318,PROD0207,5,11561.20,57806.00
4922,ORD02319,PROD0278,5,6353.37,31766.85
4923,ORD02319,PROD0062,2,22431.17,44862.34
4924,ORD02319,PROD0082,2,54346.36,108692.72
4925,ORD02320,PROD0097,4,9141.77,36567.08
4926,ORD02321,PROD0107,2,97418.23,194836.46
4927,ORD02322,PROD0006,1,308912.61,308912.61
4928,ORD02322,PROD0251,4,5175.86,20703.44
4929,ORD02322,PROD0034,3,272513.12,817539.36
4930,ORD02323,PROD0271,5,1989.71,9948.55
4931,ORD02323,PROD0105,3,162358.65,487075.95
4932,ORD02323,PROD0276,5,6563.88,32819.40
4933,ORD02323,PROD0155,2,17522.15,35044.30
4934,ORD02323,PROD0226,1,7172.97,7172.97
4935,ORD02324,PROD0004,3,39811.79,119435.37
4936,ORD02324,PROD0150,5,12003.33,60016.65
4937,ORD02325,PROD0232,5,4469.76,22348.80
4938,ORD02326,PROD0043,4,16739.67,66958.68
4939,ORD02327,PROD0137,1,2019.05,2019.05
4940,ORD02327,PROD0022,2,222156.94,444313.88
4941,ORD02327,PROD0162,2,2672.21,5344.42
4942,ORD02327,PROD0111,1,2676.03,2676.03
4943,ORD02328,PROD0028,1,316366.34,316366.34
4944,ORD02329,PROD0206,1,5427.42,5427.42
4945,ORD02329,PROD0196,5,2511.26,12556.30
4946,ORD02329,PROD0101,2,114695.41,229390.82
4947,ORD02329,PROD0113,2,145706.19,291412.38
4948,ORD02330,PROD0181,1,63768.87,63768.87
4949,ORD02330,PROD0141,2,11608.58,23217.16
4950,ORD02331,PROD0111,5,2676.03,13380.15
4951,ORD02331,PROD0048,3,10843.12,32529.36
4952,ORD02332,PROD0265,5,11740.65,58703.25
4953,ORD02332,PROD0065,1,30524.10,30524.10
4954,ORD02332,PROD0029,1,149660.33,149660.33
4955,ORD02332,PROD0155,5,17522.15,87610.75
4956,ORD02333,PROD0265,3,11740.65,35221.95
4957,ORD02334,PROD0077,3,20510.26,61530.78
4958,ORD02334,PROD0139,2,14201.82,28403.64
4959,ORD02334,PROD0169,5,41598.42,207992.10
4960,ORD02335,PROD0097,5,9141.77,45708.85
4961,ORD02336,PROD0051,5,33329.69,166648.45
4962,ORD02337,PROD0271,1,1989.71,1989.71
4963,ORD02337,PROD0270,3,907.09,2721.27
4964,ORD02338,PROD0156,3,21374.21,64122.63
4965,ORD02339,PROD0059,1,35594.97,35594.97
4966,ORD02339,PROD0167,5,22365.17,111825.85
4967,ORD02340,PROD0171,1,105588.96,105588.96
4968,ORD02341,PROD0108,5,121332.02,606660.10
4969,ORD02341,PROD0189,5,96833.78,484168.90
4970,ORD02341,PROD0171,1,105588.96,105588.96
4971,ORD02342,PROD0169,4,41598.42,166393.68
4972,ORD02342,PROD0154,4,19738.96,78955.84
4973,ORD02343,PROD0061,2,6821.26,13642.52
4974,ORD02344,PROD0241,1,1174.07,1174.07
4975,ORD02344,PROD0020,4,293010.61,1172042.44
4976,ORD02345,PROD0159,4,17483.90,69935.60
4977,ORD02345,PROD0214,4,12483.89,49935.56
4978,ORD02345,PROD0237,2,7201.43,14402.86
4979,ORD02345,PROD0136,2,8175.35,16350.70
4980,ORD02345,PROD0055,5,42567.03,212835.15
4981,ORD02346,PROD0176,2,30789.84,61579.68
4982,ORD02346,PROD0016,4,256280.50,1025122.00
4983,ORD02347,PROD0080,2,14845.55,29691.10
4984,ORD02348,PROD0058,1,14691.81,14691.81
4985,ORD02348,PROD0104,4,,
4986,ORD02348,PROD0142,1,8820.60,8820.60
4987,ORD02349,PROD0173,3,39177.27,117531.81
4988,ORD02350,PROD0191,4,44052.51,176210.04
4989,ORD02351,PROD0183,5,26053.15,130265.75
4990,ORD02351,PROD0004,1,39811.79,39811.79
4991,ORD02351,PROD0155,1,17522.15,17522.15
4992,ORD02352,PROD0169,4,41598.42,166393.68
4993,ORD02353,PROD0119,4,47472.78,189891.12
4994,ORD02353,PROD0115,5,2277.24,11386.20
4995,ORD02354,PROD0216,5,3485.44,17427.20
4996,ORD02354,PROD0019,5,339524.65,1697623.25
4997,ORD02354,PROD0269,3,2989.48,8968.44
4998,ORD02354,PROD0266,1,408.26,408.26
4999,ORD02355,PROD0041,1,14461.31,14461.31
5000,ORD02356,PROD0098,2,54814.26,109628.52
5001,ORD02357,PROD0121,2,17176.67,34353.34
5002,ORD02357,PROD0279,1,962.48,962.48
5003,ORD02357,PROD0230,5,6077.64,30388.20
5004,ORD02357,PROD0266,5,408.26,2041.30
5005,ORD02358,PROD0212,4,8757.97,35031.88
5006,ORD02358,PROD0232,4,4469.76,17879.04
5007,ORD02359,PROD0263,1,8199.23,8199.23
5008,ORD02360,PROD0016,3,256280.50,768841.50
5009,ORD02361,PROD0209,5,2728.52,13642.60
5010,ORD02361,PROD0123,3,11097.43,33292.29
5011,ORD02361,PROD0227,5,9871.34,49356.70
5012,ORD02362,PROD0087,3,12717.02,38151.06
5013,ORD02363,PROD0112,1,35280.59,35280.59
5014,ORD02363,PROD0172,3,95695.43,287086.29
5015,ORD02363,PROD0128,3,24463.34,73390.02
5016,ORD02364,PROD0194,5,24802.59,124012.95
5017,ORD02364,PROD0006,4,308912.61,1235650.44
5018,ORD02364,PROD0193,4,9954.82,39819.28
5019,ORD02364,PROD0138,4,15463.10,61852.40
5020,ORD02365,PROD0276,2,6563.88,13127.76
5021,ORD02365,PROD0094,5,117897.53,589487.65
5022,ORD02366,PROD0197,5,113579.08,567895.40
5023,ORD02367,PROD0139,4,14201.82,56807.28
5024,ORD02367,PROD0028,1,316366.34,316366.34
5025,ORD02368,PROD0254,3,9824.37,29473.11
5026,ORD02368,PROD0257,3,2248.73,6746.19
5027,ORD02368,PROD0126,5,13544.05,67720.25
5028,ORD02368,PROD0027,4,26206.57,104826.28
5029,ORD02368,PROD0136,3,8175.35,24526.05
5030,ORD02369,PROD0191,5,44052.51,220262.55
5031,ORD02369,PROD0236,1,7038.57,7038.57
5032,ORD02369,PROD0258,1,4792.40,4792.40
5033,ORD02369,PROD0198,3,57432.47,172297.41
5034,ORD02370,PROD0218,5,5238.20,26191.00
5035,ORD02370,PROD0134,3,19220.41,57661.23
5036,ORD02370,PROD0131,2,21092.44,42184.88
5037,ORD02371,PROD0223,3,7785.89,23357.67
5038,ORD02372,PROD0262,1,3172.89,3172.89
5039,ORD02372,PROD0221,3,13121.51,39364.53
5040,ORD02372,PROD0227,2,9871.34,19742.68
5041,ORD02372,PROD0129,1,5323.48,5323.48
5042,ORD02372,PROD0234,2,6463.53,12927.06
5043,ORD02373,PROD0175,4,102750.60,411002.40
5044,ORD02374,PROD0279,1,962.48,962.48
5045,ORD02375,PROD0211,5,8250.11,41250.55
5046,ORD02375,PROD0105,1,162358.65,162358.65
5047,ORD02375,PROD0096,3,179864.29,539592.87
5048,ORD02375,PROD0251,2,5175.86,10351.72
5049,ORD02376,PROD0040,1,47715.49,47715.49
5050,ORD02376,PROD0252,1,8223.52,8223.52
5051,ORD02377,PROD0152,3,1904.28,5712.84
5052,ORD02377,PROD0209,5,2728.52,13642.60
5053,ORD02378,PROD0220,1,11275.57,11275.57
5054,ORD02379,PROD0004,4,39811.79,159247.16
5055,ORD02380,PROD0006,2,308912.61,617825.22
5056,ORD02380,PROD0079,1,13912.80,13912.80
5057,ORD02381,PROD0229,2,4112.45,8224.90
5058,ORD02382,PROD0128,2,24463.34,48926.68
5059,ORD02382,PROD0045,4,15761.34,63045.36
5060,ORD02383,PROD0174,3,110640.11,331920.33
5061,ORD02383,PROD0262,4,3172.89,12691.56
5062,ORD02383,PROD0012,3,248709.70,746129.10
5063,ORD02383,PROD0215,3,3385.48,10156.44
5064,ORD02383,PROD0075,3,5182.19,15546.57
5065,ORD02384,PROD0243,1,10094.25,10094.25
5066,ORD02385,PROD0250,3,4620.81,13862.43
5067,ORD02385,PROD0022,4,222156.94,888627.76
5068,ORD02385,PROD0219,1,14849.13,14849.13
5069,ORD02385,PROD0002,1,102447.74,102447.74
5070,ORD02386,PROD0104,2,,
5071,ORD02386,PROD0093,5,8480.78,42403.90
5072,ORD02386,PROD0124,2,17164.25,34328.50
5073,ORD02386,PROD0187,2,28776.04,57552.08
5074,ORD02387,PROD0042,4,44258.35,177033.40
5075,ORD02388,PROD0117,3,31515.40,94546.20
5076,ORD02388,PROD0017,2,257730.40,515460.80
5077,ORD02388,PROD0076,4,27116.85,108467.40
5078,ORD02389,PROD0170,1,45302.42,45302.42
5079,ORD02389,PROD0057,3,24240.82,72722.46
5080,ORD02389,PROD0013,1,337113.25,337113.25
5081,ORD02389,PROD0074,1,13460.87,13460.87
5082,ORD02390,PROD0114,2,7586.49,15172.98
5083,ORD02391,PROD0004,3,39811.79,119435.37
5084,ORD02391,PROD0162,3,2672.21,8016.63
5085,ORD02391,PROD0247,2,5416.29,10832.58
5086,ORD02392,PROD0062,4,22431.17,89724.68
5087,ORD02392,PROD0208,4,9010.85,36043.40
5088,ORD02392,PROD0135,1,2595.60,2595.60
5089,ORD02392,PROD0120,2,35341.43,70682.86
5090,ORD02393,PROD0057,3,24240.82,72722.46
5091,ORD02393,PROD0095,5,49921.23,249606.15
5092,ORD02394,PROD0241,3,1174.07,3522.21
5093,ORD02394,PROD0048,4,10843.12,43372.48
5094,ORD02394,PROD0230,5,6077.64,30388.20
5095,ORD02394,PROD0277,1,9657.13,9657.13
5096,ORD02395,PROD0122,3,16203.67,48611.01
5097,ORD02395,PROD0123,3,11097.43,33292.29
5098,ORD02395,PROD0016,5,256280.50,1281402.50
5099,ORD02395,PROD0036,1,78738.41,78738.41
5100,ORD02395,PROD0030,4,253935.11,1015740.44
5101,ORD02396,PROD0132,1,23990.67,23990.67
5102,ORD02396,PROD0154,4,19738.96,78955.84
5103,ORD02397,PROD0172,4,95695.43,382781.72
5104,ORD02397,PROD0104,1,,
5105,ORD02397,PROD0189,4,96833.78,387335.12
5106,ORD02398,PROD0007,4,290642.30,1162569.20
5107,ORD02399,PROD0082,1,54346.36,54346.36
5108,ORD02399,PROD0211,2,8250.11,16500.22
5109,ORD02400,PROD0263,1,8199.23,8199.23
5110,ORD02400,PROD0011,1,314229.61,314229.61
5111,ORD02401,PROD0035,5,190414.55,952072.75
5112,ORD02401,PROD0143,1,13171.72,13171.72
5113,ORD02402,PROD0256,3,1625.49,4876.47
5114,ORD02402,PROD0208,5,9010.85,45054.25
5115,ORD02402,PROD0087,4,12717.02,50868.08
5116,ORD02402,PROD0271,4,1989.71,7958.84
5117,ORD02402,PROD0013,4,337113.25,1348453.00
5118,ORD02403,PROD0198,5,57432.47,287162.35
5119,ORD02404,PROD0206,4,5427.42,21709.68
5120,ORD02404,PROD0157,1,10758.03,10758.03
5121,ORD02405,PROD0058,5,14691.81,73459.05
5122,ORD02406,PROD0236,3,7038.57,21115.71
5123,ORD02406,PROD0145,1,22657.06,22657.06
5124,ORD02406,PROD0272,1,11096.23,11096.23
5125,ORD02406,PROD0090,4,102715.97,410863.88
5126,ORD02407,PROD0186,1,17418.14,17418.14
5127,ORD02407,PROD0278,5,6353.37,31766.85
5128,ORD02408,PROD0145,3,22657.06,67971.18
5129,ORD02408,PROD0256,5,1625.49,8127.45
5130,ORD02408,PROD0231,5,6206.49,31032.45
5131,ORD02408,PROD0123,3,11097.43,33292.29
5132,ORD02409,PROD0241,2,1174.07,2348.14
5133,ORD02409,PROD0064,3,34644.88,103934.64
5134,ORD02410,PROD0131,5,21092.44,105462.20
5135,ORD02410,PROD0219,1,14849.13,14849.13
5136,ORD02411,PROD0097,3,9141.77,27425.31
5137,ORD02411,PROD0108,2,121332.02,242664.04
5138,ORD02412,PROD0202,5,12764.12,63820.60
5139,ORD02413,PROD0169,3,41598.42,124795.26
5140,ORD02414,PROD0064,2,34644.88,69289.76
5141,ORD02414,PROD0059,5,35594.97,177974.85
5142,ORD02415,PROD0085,2,89243.32,178486.64
5143,ORD02415,PROD0066,5,36291.81,181459.05
5144,ORD02416,PROD0005,3,85978.02,257934.06
5145,ORD02416,PROD0126,1,13544.05,13544.05
5146,ORD02416,PROD0142,3,8820.60,26461.80
5147,ORD02416,PROD0225,3,9270.30,27810.90
5148,ORD02417,PROD0154,2,19738.96,39477.92
5149,ORD02418,PROD0258,1,4792.40,4792.40
5150,ORD02419,PROD0140,5,2847.84,14239.20
5151,ORD02420,PROD0214,5,12483.89,62419.45
5152,ORD02420,PROD0096,3,179864.29,539592.87
5153,ORD02421,PROD0267,4,6230.11,24920.44
5154,ORD02421,PROD0275,5,10193.83,50969.15
5155,ORD02421,PROD0162,3,2672.21,8016.63
5156,ORD02421,PROD0167,2,22365.17,44730.34
5157,ORD02421,PROD0009,5,198883.60,994418.00
5158,ORD02422,PROD0075,4,5182.19,20728.76
5159,ORD02423,PROD0001,5,279610.57,1398052.85
5160,ORD02423,PROD0055,5,42567.03,212835.15
5161,ORD02423,PROD0269,5,2989.48,14947.40
5162,ORD02423,PROD0037,4,266180.98,1064723.92
5163,ORD02424,PROD0190,3,22778.54,68335.62
5164,ORD02424,PROD0230,2,6077.64,12155.28
5165,ORD02425,PROD0097,3,9141.77,27425.31
5166,ORD02426,PROD0083,4,160848.97,643395.88
5167,ORD02427,PROD0084,2,37258.14,74516.28
5168,ORD02427,PROD0002,1,102447.74,102447.74
5169,ORD02428,PROD0128,5,24463.34,122316.70
5170,ORD02429,PROD0118,4,12699.55,50798.20
5171,ORD02429,PROD0142,4,8820.60,35282.40
5172,ORD02430,PROD0026,1,34248.48,34248.48
5173,ORD02430,PROD0214,2,12483.89,24967.78
5174,ORD02431,PROD0098,3,54814.26,164442.78
5175,ORD02432,PROD0085,3,89243.32,267729.96
5176,ORD02432,PROD0150,4,12003.33,48013.32
5177,ORD02432,PROD0055,1,42567.03,42567.03
5178,ORD02432,PROD0250,4,4620.81,18483.24
5179,ORD02433,PROD0172,1,95695.43,95695.43
5180,ORD02433,PROD0139,2,14201.82,28403.64
5181,ORD02434,PROD0175,5,102750.60,513753.00
5182,ORD02435,PROD0225,3,9270.30,27810.90
5183,ORD02435,PROD0051,4,33329.69,133318.76
5184,ORD02436,PROD0088,5,,
5185,ORD02436,PROD0044,1,32574.27,32574.27
5186,ORD02437,PROD0057,3,24240.82,72722.46
5187,ORD02438,PROD0098,4,54814.26,219257.04
5188,ORD02438,PROD0062,3,22431.17,67293.51
5189,ORD02438,PROD0146,2,9207.08,18414.16
5190,ORD02438,PROD0087,1,12717.02,12717.02
5191,ORD02439,PROD0260,3,5050.94,15152.82
5192,ORD02440,PROD0038,5,88262.22,441311.10
5193,ORD02441,PROD0168,3,100026.32,300078.96
5194,ORD02441,PROD0053,5,43609.38,218046.90
5195,ORD02441,PROD0214,1,12483.89,12483.89
5196,ORD02441,PROD0160,3,12278.28,36834.84
5197,ORD02442,PROD0051,3,33329.69,99989.07
5198,ORD02442,PROD0098,2,54814.26,109628.52
5199,ORD02442,PROD0032,2,246601.80,493203.60
5200,ORD02442,PROD0265,1,11740.65,11740.65
5201,ORD02443,PROD0279,3,962.48,2887.44
5202,ORD02444,PROD0202,4,12764.12,51056.48
5203,ORD02445,PROD0130,2,1182.88,2365.76
5204,ORD02446,PROD0160,2,12278.28,24556.56
5205,ORD02447,PROD0241,5,1174.07,5870.35
5206,ORD02447,PROD0155,4,17522.15,70088.60
5207,ORD02447,PROD0027,4,26206.57,104826.28
5208,ORD02448,PROD0027,2,26206.57,52413.14
5209,ORD02448,PROD0011,1,314229.61,314229.61
5210,ORD02448,PROD0124,3,17164.25,51492.75
5211,ORD02449,PROD0237,2,7201.43,14402.86
5212,ORD02450,PROD0273,4,1784.35,7137.40
5213,ORD02450,PROD0107,4,97418.23,389672.92
5214,ORD02450,PROD0092,2,140982.24,281964.48
5215,ORD02451,PROD0087,4,12717.02,50868.08
5216,ORD02451,PROD0262,2,3172.89,6345.78
5217,ORD02451,PROD0098,2,54814.26,109628.52
5218,ORD02452,PROD0021,3,34405.68,103217.04
5219,ORD02452,PROD0141,4,11608.58,46434.32
5220,ORD02452,PROD0093,2,8480.78,16961.56
5221,ORD02452,PROD0119,1,47472.78,47472.78
5222,ORD02453,PROD0096,2,179864.29,359728.58
5223,ORD02453,PROD0042,3,44258.35,132775.05
5224,ORD02454,PROD0246,3,5399.76,16199.28
5225,ORD02455,PROD0205,3,,
5226,ORD02455,PROD0102,4,45021.16,180084.64
5227,ORD02456,PROD0006,5,308912.61,1544563.05
5228,ORD02456,PROD0167,3,22365.17,67095.51
5229,ORD02457,PROD0088,2,,
5230,ORD02458,PROD0168,3,100026.32,300078.96
5231,ORD02458,PROD0035,1,190414.55,190414.55
5232,ORD02458,PROD0180,5,60582.65,302913.25
5233,ORD02459,PROD0211,4,8250.11,33000.44
5234,ORD02460,PROD0183,5,26053.15,130265.75
5235,ORD02461,PROD0250,4,4620.81,18483.24
5236,ORD02461,PROD0258,1,4792.40,4792.40
5237,ORD02462,PROD0042,4,44258.35,177033.40
5238,ORD02463,PROD0118,4,12699.55,50798.20
5239,ORD02463,PROD0181,3,63768.87,191306.61
5240,ORD02463,PROD0158,2,12650.30,25300.60
5241,ORD02464,PROD0255,1,7571.15,7571.15
5242,ORD02464,PROD0112,1,35280.59,35280.59
5243,ORD02465,PROD0258,4,4792.40,19169.60
5244,ORD02465,PROD0207,3,11561.20,34683.60
5245,ORD02465,PROD0083,5,160848.97,804244.85
5246,ORD02465,PROD0124,3,17164.25,51492.75
5247,ORD02465,PROD0028,1,316366.34,316366.34
5248,ORD02466,PROD0153,1,10840.50,10840.50
5249,ORD02466,PROD0191,1,44052.51,44052.51
5250,ORD02466,PROD0048,2,10843.12,21686.24
5251,ORD02467,PROD0230,2,6077.64,12155.28
5252,ORD02467,PROD0024,5,321716.92,1608584.60
5253,ORD02468,PROD0099,1,130788.21,130788.21
5254,ORD02468,PROD0095,3,49921.23,149763.69
5255,ORD02469,PROD0144,2,801.07,1602.14
5256,ORD02469,PROD0097,2,9141.77,18283.54
5257,ORD02469,PROD0160,3,12278.28,36834.84
5258,ORD02469,PROD0254,3,9824.37,29473.11
5259,ORD02469,PROD0131,2,21092.44,42184.88
5260,ORD02470,PROD0203,1,3538.98,3538.98
5261,ORD02471,PROD0234,5,6463.53,32317.65
5262,ORD02472,PROD0066,5,36291.81,181459.05
5263,ORD02472,PROD0119,3,47472.78,142418.34
5264,ORD02473,PROD0040,5,47715.49,238577.45
5265,ORD02473,PROD0268,5,2944.75,14723.75
5266,ORD02474,PROD0244,3,1664.99,4994.97
5267,ORD02474,PROD0225,1,9270.30,9270.30
5268,ORD02475,PROD0115,2,2277.24,4554.48
5269,ORD02475,PROD0234,1,6463.53,6463.53
5270,ORD02476,PROD0175,5,102750.60,513753.00
5271,ORD02477,PROD0115,5,2277.24,11386.20
5272,ORD02477,PROD0144,5,801.07,4005.35
5273,ORD02477,PROD0059,1,35594.97,35594.97
5274,ORD02478,PROD0055,3,42567.03,127701.09
5275,ORD02479,PROD0277,4,9657.13,38628.52
5276,ORD02479,PROD0167,2,22365.17,44730.34
5277,ORD02479,PROD0123,1,11097.43,11097.43
5278,ORD02480,PROD0230,5,6077.64,30388.20
5279,ORD02480,PROD0042,3,44258.35,132775.05
5280,ORD02481,PROD0005,1,85978.02,85978.02
5281,ORD02481,PROD0072,3,43142.24,129426.72
5282,ORD02481,PROD0028,2,316366.34,632732.68
5283,ORD02481,PROD0240,4,10219.29,40877.16
5284,ORD02482,PROD0179,3,21340.87,64022.61
5285,ORD02483,PROD0265,4,11740.65,46962.60
5286,ORD02483,PROD0212,4,8757.97,35031.88
5287,ORD02484,PROD0070,1,25905.43,25905.43
5288,ORD02484,PROD0055,4,42567.03,170268.12
5289,ORD02484,PROD0017,2,257730.40,515460.80
5290,ORD02485,PROD0035,1,190414.55,190414.55
5291,ORD02486,PROD0276,3,6563.88,19691.64
5292,ORD02486,PROD0008,1,121518.49,121518.49
5293,ORD02487,PROD0248,5,4809.30,24046.50
5294,ORD02487,PROD0042,4,44258.35,177033.40
5295,ORD02488,PROD0255,1,7571.15,7571.15
5296,ORD02489,PROD0239,2,1047.73,2095.46
5297,ORD02489,PROD0008,2,121518.49,243036.98
5298,ORD02490,PROD0015,4,222324.51,889298.04
5299,ORD02491,PROD0132,3,23990.67,71972.01
5300,ORD02491,PROD0031,2,290316.23,580632.46
5301,ORD02491,PROD0110,5,23332.73,116663.65
5302,ORD02491,PROD0030,1,253935.11,253935.11
5303,ORD02492,PROD0074,3,13460.87,40382.61
5304,ORD02492,PROD0134,4,19220.41,76881.64
5305,ORD02492,PROD0207,1,11561.20,11561.20
5306,ORD02492,PROD0083,3,160848.97,482546.91
5307,ORD02493,PROD0148,2,3628.18,7256.36
5308,ORD02493,PROD0126,2,13544.05,27088.10
5309,ORD02494,PROD0064,4,34644.88,138579.52
5310,ORD02494,PROD0086,3,49202.47,147607.41
5311,ORD02495,PROD0236,3,7038.57,21115.71
5312,ORD02496,PROD0170,2,45302.42,90604.84
5313,ORD02497,PROD0038,3,88262.22,264786.66
5314,ORD02498,PROD0015,1,222324.51,222324.51
5315,ORD02498,PROD0195,4,24091.13,96364.52
5316,ORD02499,PROD0091,2,141135.80,282271.60
5317,ORD02499,PROD0039,4,257535.23,1030140.92
5318,ORD02499,PROD0159,4,17483.90,69935.60
5319,ORD02499,PROD0136,2,8175.35,16350.70
5320,ORD02500,PROD0218,1,5238.20,5238.20
5321,ORD02501,PROD0160,2,12278.28,24556.56
5322,ORD02501,PROD0139,4,14201.82,56807.28
5323,ORD02502,PROD0225,3,9270.30,27810.90
5324,ORD02503,PROD0055,3,42567.03,127701.09
5325,ORD02504,PROD0069,5,39168.98,195844.90
5326,ORD02504,PROD0100,3,110269.71,330809.13
5327,ORD02504,PROD0178,5,87684.88,438424.40
5328,ORD02505,PROD0171,5,105588.96,527944.80
5329,ORD02505,PROD0088,1,,
5330,ORD02505,PROD0261,3,8607.87,25823.61
5331,ORD02506,PROD0231,3,6206.49,18619.47
5332,ORD02506,PROD0109,3,70228.44,210685.32
5333,ORD02507,PROD0243,4,10094.25,40377.00
5334,ORD02507,PROD0253,3,8743.34,26230.02
5335,ORD02507,PROD0251,3,5175.86,15527.58
5336,ORD02508,PROD0219,3,14849.13,44547.39
5337,ORD02509,PROD0200,2,29196.20,58392.40
5338,ORD02509,PROD0153,4,10840.50,43362.00
5339,ORD02509,PROD0280,3,7685.53,23056.59
5340,ORD02509,PROD0223,3,7785.89,23357.67
5341,ORD02510,PROD0149,2,8124.11,16248.22
5342,ORD02510,PROD0195,1,24091.13,24091.13
5343,ORD02510,PROD0011,1,314229.61,314229.61
5344,ORD02510,PROD0052,3,23501.69,70505.07
5345,ORD02511,PROD0048,1,10843.12,10843.12
5346,ORD02511,PROD0223,5,7785.89,38929.45
5347,ORD02512,PROD0226,4,7172.97,28691.88
5348,ORD02512,PROD0074,2,13460.87,26921.74
5349,ORD02513,PROD0202,1,12764.12,12764.12
5350,ORD02514,PROD0153,3,10840.50,32521.50
5351,ORD02514,PROD0127,2,8700.29,17400.58
5352,ORD02514,PROD0261,4,8607.87,34431.48
5353,ORD02514,PROD0272,5,11096.23,55481.15
5354,ORD02514,PROD0133,5,23616.92,118084.60
5355,ORD02515,PROD0136,3,8175.35,24526.05
5356,ORD02515,PROD0213,3,2985.64,8956.92
5357,ORD02516,PROD0182,1,33297.75,33297.75
5358,ORD02516,PROD0234,2,6463.53,12927.06
5359,ORD02516,PROD0260,4,5050.94,20203.76
5360,ORD02517,PROD0225,2,9270.30,18540.60
5361,ORD02517,PROD0055,2,42567.03,85134.06
5362,ORD02517,PROD0271,2,1989.71,3979.42
5363,ORD02518,PROD0067,4,11627.77,46511.08
5364,ORD02519,PROD0021,3,34405.68,103217.04
5365,ORD02520,PROD0041,1,14461.31,14461.31
5366,ORD02521,PROD0083,4,160848.97,643395.88
5367,ORD02521,PROD0020,3,293010.61,879031.83
5368,ORD02522,PROD0216,4,3485.44,13941.76
5369,ORD02522,PROD0252,3,8223.52,24670.56
5370,ORD02523,PROD0118,4,12699.55,50798.20
5371,ORD02523,PROD0234,5,6463.53,32317.65
5372,ORD02523,PROD0100,2,110269.71,220539.42
5373,ORD02523,PROD0069,5,39168.98,195844.90
5374,ORD02524,PROD0251,4,5175.86,20703.44
5375,ORD02525,PROD0268,4,2944.75,11779.00
5376,ORD02526,PROD0255,1,7571.15,7571.15
5377,ORD02527,PROD0100,1,110269.71,110269.71
5378,ORD02528,PROD0108,4,121332.02,485328.08
5379,ORD02528,PROD0120,4,35341.43,141365.72
5380,ORD02529,PROD0099,1,130788.21,130788.21
5381,ORD02529,PROD0141,3,11608.58,34825.74
5382,ORD02530,PROD0192,5,94625.99,473129.95
5383,ORD02530,PROD0014,2,289145.53,578291.06
5384,ORD02531,PROD0015,5,222324.51,1111622.55
5385,ORD02532,PROD0143,2,13171.72,26343.44
5386,ORD02532,PROD0178,2,87684.88,175369.76
5387,ORD02533,PROD0108,1,121332.02,121332.02
5388,ORD02534,PROD0059,5,35594.97,177974.85
5389,ORD02534,PROD0236,1,7038.57,7038.57
5390,ORD02534,PROD0185,2,112356.62,224713.24
5391,ORD02534,PROD0229,2,4112.45,8224.90
5392,ORD02535,PROD0002,4,102447.74,409790.96
5393,ORD02535,PROD0145,3,22657.06,67971.18
5394,ORD02535,PROD0035,1,190414.55,190414.55
5395,ORD02536,PROD0263,5,8199.23,40996.15
5396,ORD02537,PROD0278,3,6353.37,19060.11
5397,ORD02538,PROD0023,3,276589.43,829768.29
5398,ORD02539,PROD0150,2,12003.33,24006.66
5399,ORD02539,PROD0202,4,12764.12,51056.48
5400,ORD02540,PROD0069,2,39168.98,78337.96
5401,ORD02540,PROD0021,5,34405.68,172028.40
5402,ORD02540,PROD0158,3,12650.30,37950.90
5403,ORD02541,PROD0206,2,5427.42,10854.84
5404,ORD02542,PROD0147,4,5055.12,20220.48
5405,ORD02542,PROD0055,3,42567.03,127701.09
5406,ORD02542,PROD0218,1,5238.20,5238.20
5407,ORD02542,PROD0194,4,24802.59,99210.36
5408,ORD02543,PROD0185,3,112356.62,337069.86
5409,ORD02543,PROD0273,5,1784.35,8921.75
5410,ORD02543,PROD0162,1,2672.21,2672.21
5411,ORD02543,PROD0229,1,4112.45,4112.45
5412,ORD02544,PROD0259,5,7869.35,39346.75
