order_id,customer_id,seller_id,order_date,delivery_date,order_status,total_amount
ORD02261,CUST0666,SELL073,2024-06-13,2024-06-18,Delivered,105159.48
ORD02262,CUST0667,SELL079,2024-05-03,,Cancelled,622116.46
ORD02263,CUST0667,SELL054,2024-11-27,2024-12-02,Delivered,98694.80
ORD02264,CUST0667,SELL064,2023-12-18,,Returned,91431.76
ORD02265,CUST0667,SELL068,2023-11-07,2023-11-17,Delivered,876706.12
ORD02266,CUST0667,SELL068,2024-03-14,2024-03-28,Delivered,9866.86
ORD02267,CUST0667,SELL006,2024-04-18,2024-04-27,Delivered,61685.11
ORD02268,CUST0667,SELL086,2024-05-22,2024-06-05,Delivered,17265.90
ORD02269,CUST0667,SELL072,2024-11-02,2024-11-11,Delivered,54814.26
ORD02270,CUST0667,SELL085,2023-11-17,2023-11-21,Delivered,11129.13
ORD02271,CUST0667,SELL016,2023-09-10,,Returned,28468.05
ORD02272,CUST0670,SELL028,2024-10-17,2024-10-19,Delivered,5399.76
ORD02273,CUST0670,SELL032,2024-10-30,2024-11-06,Delivered,108471.43
ORD02274,CUST0670,SELL077,2024-10-15,2024-10-18,Delivered,118094.97
ORD02275,CUST0671,SELL066,2024-10-10,2024-10-14,Delivered,89272.26
ORD02276,CUST0671,SELL029,2024-06-03,2024-06-07,Delivered,44745.78
ORD02277,CUST0671,SELL030,2024-03-25,2024-03-27,Delivered,202825.74
ORD02278,CUST0671,SELL072,2024-10-19,2024-10-23,Delivered,32284.63
ORD02279,CUST0671,SELL046,2024-08-22,,Processing,422203.94
ORD02280,CUST0671,SELL088,2024-04-13,2024-04-15,Delivered,226321.39
ORD02281,CUST0671,SELL034,2024-10-26,2024-10-31,Delivered,
ORD02282,CUST0672,SELL056,2024-09-03,,Cancelled,1192014.28
ORD02283,CUST0672,SELL033,2024-02-05,2024-02-07,Delivered,711932.45
ORD02284,CUST0673,SELL085,2024-12-17,2024-12-22,Delivered,8406.99
ORD02285,CUST0673,SELL050,2024-10-30,2024-11-06,Delivered,77977.95
ORD02286,CUST0673,SELL013,2024-11-24,2024-11-29,Delivered,24750.33
ORD02287,CUST0673,SELL048,2024-12-16,,Processing,269629.27
ORD02288,CUST0673,SELL027,2024-11-01,,Shipped,646542.53
ORD02289,CUST0673,SELL061,2024-11-30,,Cancelled,1056086.58
ORD02290,CUST0673,SELL077,2024-11-15,2024-11-18,Delivered,175369.76
ORD02291,CUST0673,SELL084,2024-10-10,,Shipped,607290.96
ORD02292,CUST0674,SELL063,2024-03-20,,Returned,286695.52
ORD02293,CUST0674,SELL040,2024-09-01,2024-09-02,Delivered,180084.64
ORD02294,CUST0674,SELL034,2024-06-02,,Processing,886785.03
ORD02295,CUST0675,SELL029,2024-06-15,2024-06-19,Delivered,1169138.42
ORD02296,CUST0675,SELL024,2024-11-10,2024-11-14,Delivered,1597548.44
ORD02297,CUST0675,SELL073,2024-10-01,,Processing,173134.33
ORD02298,CUST0675,SELL047,2024-12-26,,Processing,30854.05
ORD02299,CUST0675,SELL015,2024-09-26,2024-09-27,Delivered,158270.04
ORD02300,CUST0675,SELL053,2024-11-26,,Processing,26191.00
ORD02301,CUST0676,SELL005,2024-09-21,,Processing,536510.96
ORD02302,CUST0676,SELL090,2024-05-14,,Processing,58000.93
ORD02303,CUST0676,SELL045,2024-12-04,,Returned,423658.47
ORD02304,CUST0676,SELL082,2024-04-09,,Processing,9871.34
ORD02305,CUST0677,SELL033,2024-07-01,2024-07-05,Delivered,2395014.01
ORD02306,CUST0677,SELL087,2024-12-12,,Returned,43661.34
ORD02307,CUST0677,SELL045,2024-10-12,,Processing,1030921.60
ORD02308,CUST0677,SELL069,2024-11-28,2024-12-04,Delivered,57806.00
ORD02309,CUST0677,SELL049,2024-05-01,2024-05-06,Delivered,2989.48
ORD02310,CUST0677,SELL027,2024-03-15,2024-03-19,Delivered,11608.58
ORD02311,CUST0678,SELL033,2024-11-07,,Shipped,1191248.26
ORD02312,CUST0678,SELL056,2024-05-07,,Returned,48013.32
ORD02313,CUST0679,SELL032,2024-07-25,,Returned,103621.72
ORD02314,CUST0679,SELL043,2024-10-29,2024-10-30,Delivered,325573.42
ORD02315,CUST0680,SELL015,2024-11-22,2024-12-03,Delivered,506890.19
ORD02316,CUST0680,SELL061,2024-12-19,2025-01-01,Delivered,229390.82
ORD02317,CUST0681,SELL058,2024-08-28,,Shipped,280938.65
ORD02318,CUST0682,SELL060,2024-12-07,2024-12-09,Delivered,57806.00
ORD02319,CUST0682,SELL082,2024-12-26,2024-12-27,Delivered,185321.91
ORD02320,CUST0682,SELL073,2024-12-02,,Processing,36567.08
ORD02321,CUST0682,SELL087,2024-12-29,,Shipped,194836.46
ORD02322,CUST0682,SELL065,2024-12-24,2024-12-30,Delivered,1147155.41
ORD02323,CUST0682,SELL005,2024-12-23,2024-12-27,Delivered,572061.17
ORD02324,CUST0683,SELL043,2023-10-14,2023-10-21,Delivered,179452.02
ORD02325,CUST0683,SELL025,2023-05-08,,Cancelled,22348.80
ORD02326,CUST0683,SELL033,2024-04-12,,Processing,66958.68
ORD02327,CUST0683,SELL035,2024-12-08,,Cancelled,454353.38
ORD02328,CUST0683,SELL044,2024-05-29,2024-06-04,Delivered,316366.34
ORD02329,CUST0683,SELL078,2023-04-17,,Shipped,538786.92
ORD02330,CUST0684,SELL083,2024-10-14,2024-10-19,Delivered,86986.03
ORD02331,CUST0684,SELL081,2024-10-03,2024-10-05,Delivered,40185.68
ORD02332,CUST0685,SELL089,2023-12-17,,Returned,326498.43
ORD02333,CUST0685,SELL058,2024-04-01,2024-04-04,Delivered,35221.95
ORD02334,CUST0685,SELL076,2024-08-09,2024-08-11,Delivered,297926.52
ORD02335,CUST0685,SELL063,2023-11-19,,Cancelled,45708.85
ORD02336,CUST0685,SELL076,2024-02-24,,Processing,166648.45
ORD02337,CUST0685,SELL088,2024-04-10,,Returned,4710.98
ORD02338,CUST0686,SELL080,2024-07-26,2024-08-03,Delivered,64122.63
ORD02339,CUST0688,SELL066,2024-11-29,,Processing,147420.82
ORD02340,CUST0688,SELL006,2024-04-28,2024-05-01,Delivered,105588.96
ORD02341,CUST0688,SELL045,2024-10-02,,Shipped,1196417.96
ORD02342,CUST0688,SELL058,2024-12-01,2024-12-03,Delivered,245349.52
ORD02343,CUST0688,SELL024,2024-04-20,2024-04-27,Delivered,13642.52
ORD02344,CUST0689,SELL032,2024-12-24,,Cancelled,1173216.51
ORD02345,CUST0689,SELL077,2024-09-11,,Shipped,363459.87
ORD02346,CUST0689,SELL047,2024-10-22,2024-10-29,Delivered,1086701.68
ORD02347,CUST0689,SELL049,2024-12-23,,Processing,29691.10
ORD02348,CUST0689,SELL037,2024-09-28,2024-10-01,Delivered,
ORD02349,CUST0689,SELL038,2024-09-20,2024-09-25,Delivered,117531.81
ORD02350,CUST0690,SELL085,2024-04-27,,Shipped,176210.04
ORD02351,CUST0690,SELL072,2024-04-17,2024-04-19,Delivered,187599.69
ORD02352,CUST0690,SELL061,2023-04-11,2023-04-14,Delivered,166393.68
ORD02353,CUST0690,SELL075,2023-05-24,,Returned,201277.32
ORD02354,CUST0690,SELL032,2024-11-09,,Returned,1724427.15
ORD02355,CUST0690,SELL071,2024-03-04,,Processing,14461.31
ORD02356,CUST0690,SELL037,2023-08-14,2023-08-22,Delivered,109628.52
ORD02357,CUST0690,SELL024,2024-05-06,2024-05-08,Delivered,67745.32
ORD02358,CUST0690,SELL058,2023-12-05,,Shipped,52910.92
ORD02359,CUST0690,SELL070,2023-07-06,,Returned,8199.23
ORD02360,CUST0691,SELL053,2024-05-12,2024-05-14,Delivered,768841.50
ORD02361,CUST0691,SELL077,2024-01-04,,Processing,96291.59
ORD02362,CUST0691,SELL039,2024-11-14,2024-11-21,Delivered,38151.06
ORD02363,CUST0691,SELL050,2023-10-16,2023-10-19,Delivered,395756.90
ORD02364,CUST0691,SELL002,2023-12-12,2023-12-15,Delivered,1461335.07
ORD02365,CUST0691,SELL016,2023-09-21,,Shipped,602615.41
ORD02366,CUST0692,SELL083,2024-10-23,,Shipped,567895.40
ORD02367,CUST0692,SELL030,2023-03-11,2023-03-13,Delivered,373173.62
ORD02368,CUST0692,SELL067,2023-11-21,,Returned,233291.88
ORD02369,CUST0692,SELL086,2024-02-29,,Returned,404390.93
ORD02370,CUST0692,SELL082,2023-05-31,,Shipped,126037.11
ORD02371,CUST0692,SELL053,2023-07-05,2023-07-08,Delivered,23357.67
ORD02372,CUST0693,SELL012,2023-11-09,2023-11-11,Delivered,80530.64
ORD02373,CUST0694,SELL085,2024-07-25,,Returned,411002.40
ORD02374,CUST0694,SELL071,2024-06-24,2024-07-01,Delivered,962.48
ORD02375,CUST0695,SELL061,2024-11-28,,Cancelled,753553.79
ORD02376,CUST0695,SELL065,2024-08-30,2024-09-05,Delivered,55939.01
ORD02377,CUST0695,SELL045,2024-09-09,,Cancelled,19355.44
ORD02378,CUST0695,SELL024,2024-09-15,2024-09-21,Delivered,11275.57
ORD02379,CUST0695,SELL025,2024-09-26,2024-10-01,Delivered,159247.16
ORD02380,CUST0695,SELL006,2024-11-30,2024-12-02,Delivered,631738.02
ORD02381,CUST0695,SELL059,2024-10-05,2024-10-07,Delivered,8224.90
ORD02382,CUST0695,SELL017,2024-10-05,2024-10-10,Delivered,111972.04
ORD02383,CUST0696,SELL053,2024-12-02,2024-12-06,Delivered,1116444.00
ORD02384,CUST0696,SELL087,2024-11-26,,Shipped,10094.25
ORD02385,CUST0696,SELL088,2024-11-25,2024-12-03,Delivered,1019787.06
ORD02386,CUST0696,SELL059,2024-12-21,2024-12-30,Delivered,
ORD02387,CUST0696,SELL090,2024-12-06,,Returned,177033.40
ORD02388,CUST0697,SELL014,2024-09-20,2024-09-24,Delivered,718474.40
ORD02389,CUST0697,SELL081,2024-09-07,,Processing,468599.00
ORD02390,CUST0697,SELL013,2024-09-01,2024-09-08,Delivered,15172.98
ORD02391,CUST0697,SELL026,2024-10-27,2024-11-04,Delivered,138284.58
ORD02392,CUST0697,SELL070,2024-04-25,,Cancelled,199046.54
ORD02393,CUST0697,SELL035,2024-11-23,,Shipped,322328.61
ORD02394,CUST0697,SELL028,2024-11-24,,Processing,86940.02
ORD02395,CUST0697,SELL064,2024-07-29,2024-08-01,Delivered,2457784.65
ORD02396,CUST0700,SELL004,2024-10-17,,Returned,102946.51
ORD02397,CUST0700,SELL046,2024-11-30,2024-12-07,Delivered,
ORD02398,CUST0700,SELL034,2024-12-30,2025-01-04,Delivered,1162569.20
ORD02399,CUST0700,SELL024,2024-11-04,2024-11-10,Delivered,70846.58
ORD02400,CUST0701,SELL016,2024-12-30,,Shipped,322428.84
ORD02401,CUST0701,SELL001,2024-12-14,2024-12-21,Delivered,965244.47
ORD02402,CUST0701,SELL026,2024-07-03,2024-07-10,Delivered,1457210.64
ORD02403,CUST0701,SELL060,2023-12-20,2023-12-25,Delivered,287162.35
ORD02404,CUST0701,SELL055,2023-12-30,,Cancelled,32467.71
ORD02405,CUST0701,SELL047,2024-09-27,2024-10-02,Delivered,73459.05
ORD02406,CUST0702,SELL073,2024-05-13,2024-05-19,Delivered,465732.88
ORD02407,CUST0703,SELL082,2024-12-21,,Cancelled,49184.99
ORD02408,CUST0703,SELL058,2024-12-24,2025-01-03,Delivered,140423.37
ORD02409,CUST0703,SELL078,2024-09-17,2024-09-25,Delivered,106282.78
ORD02410,CUST0703,SELL008,2024-01-28,,Cancelled,120311.33
ORD02411,CUST0703,SELL073,2024-02-13,,Cancelled,270089.35
ORD02412,CUST0704,SELL006,2024-09-13,,Cancelled,63820.60
ORD02413,CUST0704,SELL048,2024-11-15,,Processing,124795.26
ORD02414,CUST0706,SELL033,2024-10-17,,Shipped,247264.61
ORD02415,CUST0707,SELL016,2024-08-18,2024-08-25,Delivered,359945.69
ORD02416,CUST0707,SELL043,2024-10-24,,Cancelled,325750.81
ORD02417,CUST0707,SELL073,2024-11-02,,Returned,39477.92
ORD02418,CUST0707,SELL027,2024-09-14,2024-09-21,Delivered,4792.40
ORD02419,CUST0708,SELL059,2024-01-20,,Shipped,16693.05
ORD02420,CUST0708,SELL058,2024-11-02,,Processing,602012.32
ORD02421,CUST0708,SELL059,2024-06-04,,Cancelled,1123054.56
ORD02422,CUST0708,SELL009,2024-12-23,2024-12-30,Delivered,20728.76
ORD02423,CUST0709,SELL015,2024-07-26,2024-07-30,Delivered,2690559.32
ORD02424,CUST0710,SELL081,2024-09-20,,Shipped,80490.90
ORD02425,CUST0710,SELL064,2024-08-16,2024-08-23,Delivered,27425.31
ORD02426,CUST0710,SELL053,2024-08-20,,Processing,643395.88
ORD02427,CUST0710,SELL037,2024-10-21,,Shipped,176964.02
ORD02428,CUST0711,SELL022,2024-12-21,,Returned,122316.70
ORD02429,CUST0711,SELL032,2024-10-13,,Processing,86080.60
ORD02430,CUST0712,SELL034,2024-06-25,,Processing,59216.26
ORD02431,CUST0712,SELL046,2023-09-29,2023-10-04,Delivered,164442.78
ORD02432,CUST0712,SELL001,2023-10-08,,Returned,376793.55
ORD02433,CUST0712,SELL011,2024-06-22,2024-06-28,Delivered,124099.07
ORD02434,CUST0712,SELL002,2024-08-17,2024-08-24,Delivered,513753.00
ORD02435,CUST0712,SELL041,2024-09-26,,Returned,161129.66
ORD02436,CUST0713,SELL039,2023-09-13,,Returned,
ORD02437,CUST0713,SELL065,2023-12-30,2024-01-05,Delivered,54574.89
ORD02438,CUST0713,SELL051,2024-03-20,,Returned,317681.73
ORD02439,CUST0713,SELL006,2023-04-16,2023-04-22,Delivered,15152.82
ORD02440,CUST0714,SELL080,2024-12-25,2024-12-28,Delivered,441311.10
ORD02441,CUST0714,SELL059,2024-11-04,2024-11-08,Delivered,567444.59
ORD02442,CUST0714,SELL004,2024-11-03,,Cancelled,714561.84
ORD02443,CUST0714,SELL031,2024-12-27,,Processing,2887.44
ORD02444,CUST0714,SELL033,2024-11-05,2024-11-11,Delivered,51056.48
ORD02445,CUST0714,SELL041,2024-11-09,2024-11-11,Delivered,2365.76
ORD02446,CUST0714,SELL061,2024-10-25,,Processing,24556.56
ORD02447,CUST0714,SELL055,2024-12-27,2025-01-02,Delivered,180785.23
ORD02448,CUST0714,SELL023,2024-12-16,,Returned,
ORD02449,CUST0714,SELL019,2024-12-22,,Shipped,14402.86
ORD02450,CUST0714,SELL056,2024-12-03,2024-12-04,Delivered,678774.80
ORD02451,CUST0714,SELL014,2024-11-12,2024-11-18,Delivered,166842.38
ORD02452,CUST0714,SELL062,2024-12-13,,Cancelled,214085.70
ORD02453,CUST0714,SELL055,2024-11-19,2024-11-20,Delivered,492503.63
ORD02454,CUST0715,SELL084,2024-09-02,2024-09-11,Delivered,16768.75
ORD02455,CUST0715,SELL085,2024-08-21,,Cancelled,
ORD02456,CUST0715,SELL031,2024-09-20,2024-09-23,Delivered,1611658.56
ORD02457,CUST0715,SELL046,2024-08-10,,Cancelled,
ORD02458,CUST0716,SELL025,2023-12-10,,Processing,793406.76
ORD02459,CUST0717,SELL013,2024-12-31,,Returned,33000.44
ORD02460,CUST0717,SELL055,2024-07-07,,Shipped,157895.28
ORD02461,CUST0719,SELL018,2024-11-25,2024-11-28,Delivered,23275.64
ORD02462,CUST0720,SELL015,2024-07-23,2024-08-03,Delivered,177033.40
ORD02463,CUST0720,SELL084,2024-10-21,,Processing,267405.41
ORD02464,CUST0720,SELL075,2024-07-20,2024-07-28,Delivered,42851.74
ORD02465,CUST0720,SELL003,2024-07-31,2024-08-04,Delivered,1456956.16
ORD02466,CUST0720,SELL032,2024-10-17,,Processing,76579.25
ORD02467,CUST0720,SELL004,2024-06-28,,Returned,1620739.88
ORD02468,CUST0720,SELL061,2024-09-25,,Returned,280551.90
ORD02469,CUST0721,SELL017,2024-12-22,2024-12-28,Delivered,128378.51
ORD02470,CUST0721,SELL003,2024-09-12,,Processing,3538.98
ORD02471,CUST0721,SELL044,2024-09-18,2024-09-20,Delivered,32317.65
ORD02472,CUST0721,SELL019,2024-11-03,,Processing,323877.39
ORD02473,CUST0721,SELL011,2024-12-01,2024-12-07,Delivered,253301.20
ORD02474,CUST0721,SELL059,2024-12-04,,Cancelled,14265.27
ORD02475,CUST0722,SELL011,2024-12-04,2024-12-09,Delivered,11018.01
ORD02476,CUST0722,SELL076,2023-11-15,2023-11-16,Delivered,513753.00
ORD02477,CUST0722,SELL059,2024-12-24,2024-12-30,Delivered,50986.52
ORD02478,CUST0722,SELL087,2024-09-27,2024-09-30,Delivered,127701.09
ORD02479,CUST0723,SELL014,2024-01-19,,Shipped,94456.29
ORD02480,CUST0723,SELL031,2024-03-17,,Cancelled,163163.25
ORD02481,CUST0723,SELL054,2024-02-06,,Cancelled,889014.58
ORD02482,CUST0723,SELL045,2023-11-10,,Returned,64022.61
ORD02483,CUST0723,SELL005,2024-02-26,2024-03-04,Delivered,81994.48
ORD02484,CUST0724,SELL083,2024-12-25,,Shipped,
ORD02485,CUST0724,SELL080,2024-10-03,2024-10-10,Delivered,190414.55
ORD02486,CUST0724,SELL047,2024-09-11,,Returned,141210.13
ORD02487,CUST0724,SELL071,2024-11-25,,Shipped,201079.90
ORD02488,CUST0724,SELL038,2024-12-29,2025-01-05,Delivered,7571.15
ORD02489,CUST0725,SELL016,2023-09-28,2023-09-29,Delivered,245132.44
ORD02490,CUST0725,SELL085,2023-08-23,,Returned,889298.04
ORD02491,CUST0726,SELL079,2024-12-06,,Cancelled,1023203.23
ORD02492,CUST0726,SELL065,2024-10-22,,Shipped,611372.36
ORD02493,CUST0726,SELL066,2024-11-13,2024-11-14,Delivered,34344.46
ORD02494,CUST0727,SELL013,2024-07-02,,Processing,286186.93
ORD02495,CUST0727,SELL035,2024-08-20,2024-08-25,Delivered,21115.71
ORD02496,CUST0728,SELL038,2024-11-25,,Returned,90604.84
ORD02497,CUST0728,SELL020,2024-12-13,,Returned,264786.66
ORD02498,CUST0728,SELL004,2024-06-01,,Cancelled,318689.03
ORD02499,CUST0729,SELL047,2024-04-18,,Processing,1398698.82
ORD02500,CUST0729,SELL086,2024-07-02,,Cancelled,5238.20
ORD02501,CUST0729,SELL080,2024-08-29,,Returned,81363.84
ORD02502,CUST0729,SELL043,2024-08-09,,Processing,27810.90
ORD02503,CUST0730,SELL048,2024-12-30,,Returned,127701.09
ORD02504,CUST0730,SELL024,2024-12-14,2024-12-15,Delivered,965078.43
ORD02505,CUST0730,SELL086,2024-07-13,,Returned,
ORD02506,CUST0731,SELL075,2024-08-25,,Cancelled,229304.79
ORD02507,CUST0731,SELL036,2024-12-29,2025-01-03,Delivered,82134.60
ORD02508,CUST0731,SELL032,2024-04-06,2024-04-18,Delivered,44547.39
ORD02509,CUST0731,SELL066,2023-09-24,2023-10-05,Delivered,148168.66
ORD02510,CUST0731,SELL046,2024-07-19,2024-07-30,Delivered,337634.60
ORD02511,CUST0732,SELL078,2024-09-15,,Returned,49772.57
ORD02512,CUST0732,SELL033,2024-08-12,2024-08-18,Delivered,55613.62
ORD02513,CUST0732,SELL038,2024-07-13,,Returned,12764.12
ORD02514,CUST0732,SELL088,2024-11-30,,Processing,257919.31
ORD02515,CUST0732,SELL064,2024-08-18,2024-08-25,Delivered,33482.97
ORD02516,CUST0732,SELL046,2024-12-12,,Returned,66428.57
ORD02517,CUST0733,SELL085,2024-12-13,,Returned,107654.08
ORD02518,CUST0733,SELL027,2024-06-28,2024-07-03,Delivered,46511.08
ORD02519,CUST0733,SELL086,2024-08-30,,Returned,103217.04
ORD02520,CUST0734,SELL049,2023-07-16,2023-07-21,Delivered,14461.31
ORD02521,CUST0734,SELL017,2023-08-23,,Returned,1522427.71
ORD02522,CUST0734,SELL018,2024-04-05,2024-04-10,Delivered,38612.32
ORD02523,CUST0734,SELL028,2024-02-25,,Returned,499500.17
ORD02524,CUST0736,SELL018,2024-03-06,2024-03-08,Delivered,20703.44
ORD02525,CUST0736,SELL081,2023-10-04,,Shipped,11779.00
ORD02526,CUST0736,SELL044,2024-04-14,,Shipped,7571.15
ORD02527,CUST0736,SELL046,2023-11-29,2023-12-01,Delivered,110269.71
ORD02528,CUST0736,SELL007,2024-10-21,,Shipped,626693.80
ORD02529,CUST0736,SELL079,2023-07-05,,Shipped,165613.95
ORD02530,CUST0737,SELL059,2023-08-16,,Returned,1051421.01
ORD02531,CUST0737,SELL061,2023-03-06,,Cancelled,1111622.55
ORD02532,CUST0737,SELL016,2023-08-13,,Shipped,201713.20
ORD02533,CUST0737,SELL005,2024-01-31,,Cancelled,121332.02
ORD02534,CUST0737,SELL060,2024-12-03,,Cancelled,417951.56
ORD02535,CUST0737,SELL008,2024-09-20,,Cancelled,668176.69
ORD02536,CUST0737,SELL004,2023-12-17,2023-12-22,Delivered,40996.15
ORD02537,CUST0737,SELL063,2024-08-15,,Returned,
ORD02538,CUST0737,SELL013,2024-02-15,,Cancelled,829768.29
ORD02539,CUST0737,SELL051,2023-09-02,,Shipped,75063.14
ORD02540,CUST0737,SELL037,2024-02-16,2024-02-19,Delivered,288317.26
ORD02541,CUST0737,SELL089,2023-04-22,,Returned,10854.84
ORD02542,CUST0738,SELL078,2024-02-09,,Shipped,252370.13
ORD02543,CUST0739,SELL090,2024-12-13,,Cancelled,352776.27
ORD02544,CUST0740,SELL038,2024-06-18,,Shipped,133677.94
ORD02545,CUST0740,SELL015,2024-06-22,2024-06-24,Delivered,140361.00
ORD02546,CUST0740,SELL057,2024-08-12,,Shipped,38469.79
ORD02547,CUST0740,SELL058,2024-09-25,2024-09-30,Delivered,563928.96
ORD02548,CUST0740,SELL029,2024-06-12,,Processing,112214.93
ORD02549,CUST0740,SELL024,2024-10-05,2024-10-09,Delivered,1810580.04
ORD02550,CUST0740,SELL050,2024-09-05,2024-09-12,Delivered,199058.95
ORD02551,CUST0740,SELL043,2024-04-02,,Shipped,1053964.00
ORD02552,CUST0740,SELL052,2024-08-05,,Processing,18283.54
ORD02553,CUST0740,SELL087,2024-08-16,,Cancelled,34862.69
ORD02554,CUST0740,SELL013,2024-04-14,2024-04-18,Delivered,38310.15
ORD02555,CUST0741,SELL037,2024-04-17,,Shipped,9270.30
ORD02556,CUST0741,SELL059,2024-06-30,2024-07-06,Delivered,251501.84
ORD02557,CUST0741,SELL065,2024-05-03,2024-05-06,Delivered,79945.84
ORD02558,CUST0741,SELL063,2024-04-15,2024-04-17,Delivered,351651.77
ORD02559,CUST0741,SELL027,2024-10-30,2024-11-03,Delivered,445358.44
ORD02560,CUST0741,SELL021,2024-11-23,,Shipped,337113.25
ORD02561,CUST0741,SELL018,2024-01-08,,Processing,160055.92
ORD02562,CUST0744,SELL084,2023-12-22,2023-12-26,Delivered,207023.97
ORD02563,CUST0744,SELL013,2023-11-16,,Cancelled,161049.76
ORD02564,CUST0744,SELL052,2024-06-27,,Processing,276649.37
ORD02565,CUST0744,SELL044,2024-08-18,,Returned,155807.07
ORD02566,CUST0744,SELL069,2024-01-13,,Cancelled,205793.45
ORD02567,CUST0744,SELL036,2024-07-16,2024-07-22,Delivered,198153.24
ORD02568,CUST0745,SELL022,2024-06-03,,Shipped,71484.11
ORD02569,CUST0747,SELL026,2024-11-29,2024-12-03,Delivered,125318.47
ORD02570,CUST0747,SELL073,2024-12-29,,Returned,342491.29
ORD02571,CUST0747,SELL065,2024-10-23,2024-10-26,Delivered,131993.61
ORD02572,CUST0747,SELL014,2024-12-05,2024-12-09,Delivered,17641.20
ORD02573,CUST0747,SELL067,2024-11-22,2024-11-28,Delivered,353048.88
ORD02574,CUST0747,SELL059,2024-11-15,,Returned,252338.09
ORD02575,CUST0748,SELL070,2024-12-31,,Shipped,108888.85
ORD02576,CUST0748,SELL050,2024-01-28,,Shipped,252324.34
ORD02577,CUST0748,SELL051,2023-08-19,,Cancelled,116422.40
ORD02578,CUST0748,SELL062,2024-10-24,2024-11-01,Delivered,341616.01
ORD02579,CUST0748,SELL078,2024-07-18,,Processing,577031.11
ORD02580,CUST0748,SELL047,2023-07-05,,Processing,712905.14
ORD02581,CUST0748,SELL020,2023-12-02,2023-12-06,Delivered,32929.20
ORD02582,CUST0748,SELL087,2023-10-27,,Cancelled,5889.50
ORD02583,CUST0749,SELL012,2024-09-24,2024-09-29,Delivered,2087573.62
ORD02584,CUST0749,SELL068,2024-07-19,2024-07-22,Delivered,87684.88
ORD02585,CUST0750,SELL032,2024-12-30,,Cancelled,1297591.76
ORD02586,CUST0750,SELL060,2024-10-07,2024-10-09,Delivered,342501.25
ORD02587,CUST0750,SELL063,2024-11-27,2024-12-02,Delivered,219122.04
ORD02588,CUST0750,SELL044,2024-11-10,2024-11-15,Delivered,127701.09
ORD02589,CUST0750,SELL044,2024-11-14,2024-11-17,Delivered,198852.85
ORD02590,CUST0751,SELL029,2024-07-28,,Shipped,70928.68
ORD02591,CUST0751,SELL037,2024-09-29,,Cancelled,64965.08
ORD02592,CUST0751,SELL089,2024-05-05,2024-05-06,Delivered,130707.25
ORD02593,CUST0751,SELL012,2024-10-15,2024-10-21,Delivered,101814.33
ORD02594,CUST0751,SELL006,2024-09-26,,Cancelled,26461.80
ORD02595,CUST0751,SELL033,2024-08-01,2024-08-04,Delivered,804244.85
ORD02596,CUST0751,SELL089,2024-05-30,2024-06-01,Delivered,403051.28
ORD02597,CUST0751,SELL007,2024-09-23,2024-09-28,Delivered,39288.15
ORD02598,CUST0751,SELL048,2024-07-18,,Cancelled,121518.49
ORD02599,CUST0751,SELL044,2024-11-15,2024-11-17,Delivered,25947.77
ORD02600,CUST0752,SELL040,2023-11-07,,Cancelled,543993.24
ORD02601,CUST0752,SELL068,2024-09-07,,Returned,817539.36
ORD02602,CUST0752,SELL041,2023-11-25,2023-11-29,Delivered,700393.60
ORD02603,CUST0753,SELL050,2024-10-22,,Cancelled,561783.10
ORD02604,CUST0753,SELL030,2024-07-16,2024-07-22,Delivered,81167.53
ORD02605,CUST0753,SELL073,2024-12-23,2024-12-24,Delivered,108875.43
ORD02606,CUST0753,SELL082,2024-10-11,2024-10-16,Delivered,180084.64
ORD02607,CUST0753,SELL009,2024-10-22,2024-10-25,Delivered,33826.71
ORD02608,CUST0753,SELL029,2024-11-10,2024-11-11,Delivered,223132.14
ORD02609,CUST0753,SELL025,2024-08-20,2024-08-26,Delivered,71981.01
ORD02610,CUST0753,SELL018,2024-09-29,,Cancelled,1191774.97
ORD02611,CUST0753,SELL060,2024-07-26,,Shipped,378000.32
ORD02612,CUST0753,SELL057,2024-07-25,,Shipped,134609.96
ORD02613,CUST0753,SELL029,2024-09-30,,Returned,186496.12
ORD02614,CUST0753,SELL003,2024-10-12,,Shipped,321009.41
ORD02615,CUST0755,SELL019,2024-11-05,,Processing,217385.44
ORD02616,CUST0756,SELL078,2024-12-27,,Cancelled,368101.30
ORD02617,CUST0756,SELL056,2024-11-15,,Returned,416845.36
ORD02618,CUST0756,SELL012,2024-12-15,,Returned,115608.82
ORD02619,CUST0756,SELL067,2024-12-17,,Returned,55416.96
ORD02620,CUST0756,SELL088,2024-12-25,2024-12-27,Delivered,651771.68
ORD02621,CUST0758,SELL031,2024-07-24,,Returned,598466.49
ORD02622,CUST0758,SELL027,2024-12-18,2024-12-25,Delivered,87218.15
ORD02623,CUST0758,SELL021,2024-11-15,,Shipped,687279.15
ORD02624,CUST0758,SELL010,2024-06-21,2024-06-23,Delivered,1198474.16
ORD02625,CUST0758,SELL071,2024-06-07,2024-06-08,Delivered,34507.56
ORD02626,CUST0760,SELL059,2024-11-13,,Returned,
ORD02627,CUST0760,SELL011,2024-12-14,,Returned,680961.73
ORD02628,CUST0760,SELL010,2024-12-26,2025-01-03,Delivered,26230.02
ORD02629,CUST0760,SELL008,2024-12-06,,Shipped,1636649.83
ORD02630,CUST0760,SELL067,2024-12-16,2024-12-30,Delivered,15371.06
